Image_Folder,Type,Type_encoded
samples/train_images/41.14043754115752_-96.22921839754132.png,Negative,3
samples/train_images/38.9450210768656_-94.72847198371956.png,Negative,3
samples/train_images/40.1958560080718_-104.25748152097624.png,Negative,3
samples/train_images/30.31312161635105_-89.24402920614583.png,Negative,3
samples/train_images/31.24326297643548_-94.3189568037215.png,Negative,3
samples/train_images/26.92763292915854_-80.12555192206358.png,Negative,3
samples/train_images/46.68523875819066_-92.08649994554312.png,Negative,3
samples/train_images/39.59102212976165_-104.9400000605822.png,Negative,3
samples/train_images/26.91643518300215_-81.99488992283602.png,Negative,3
samples/train_images/36.14438706653839_-86.61477604112831.png,Negative,3
samples/train_images/37.58573414529909_-76.26744835003842.png,Negative,3
samples/train_images/48.75637713919421_-122.5310923614236.png,Negative,3
samples/train_images/30.335675970601137_-95.46617069335647.png,Negative,3
samples/train_images/36.64462642589365_-106.486676406502.png,Negative,3
samples/train_images/34.819548177527096_-106.75261394652856.png,Negative,3
samples/train_images/42.27933500309658_-124.414585601502.png,Negative,3
samples/train_images/35.515360376252794_-101.79570666334692.png,Negative,3
samples/train_images/47.35634291807351_-109.25545510004515.png,Negative,3
samples/train_images/48.26893684941944_-120.69157519341556.png,Negative,3
samples/train_images/35.08321235883881_-80.95471656996732.png,Negative,3
samples/train_images/34.89795469938302_-117.05288688349988.png,Negative,3
samples/train_images/42.73328541891212_-87.77439329016622.png,Negative,3
samples/train_images/42.27287612300914_-87.98526316360082.png,Negative,3
samples/train_images/34.396605702688085_-77.51155339983842.png,Negative,3
samples/train_images/42.98785671558659_-72.05344162953806.png,Negative,3
samples/train_images/40.94938386978574_-92.2513857547275.png,Negative,3
samples/train_images/40.59035424795594_-76.82230954898796.png,Negative,3
samples/train_images/39.99331905449826_-105.22528332313289.png,Negative,3
samples/train_images/34.137614999488726_-117.23705311437308.png,Negative,3
samples/train_images/42.268275141558505_-121.83166368978516.png,Negative,3
samples/train_images/30.816447630859205_-91.6153266715409.png,Negative,3
samples/train_images/38.95902609873555_-92.37397594009848.png,Negative,3
samples/train_images/43.40146465097697_-88.15668845626215.png,Negative,3
samples/train_images/35.280114974011184_-77.17269620937219.png,Negative,3
samples/train_images/35.31399262769828_-119.91965474208853.png,Negative,3
samples/train_images/38.20519924258928_-76.09757024384055.png,Negative,3
samples/train_images/44.69105519466403_-70.58671705360474.png,Negative,3
samples/train_images/44.91006554997939_-93.01418825315515.png,Negative,3
samples/train_images/48.57277836916725_-121.2712589779794.png,Negative,3
samples/train_images/42.40509383055938_-83.4097452726066.png,Negative,3
samples/train_images/43.25386878648997_-83.12523490818903.png,Negative,3
samples/train_images/40.76061159210239_-73.86756733232579.png,Negative,3
samples/train_images/40.84692197564094_-72.34700561933867.png,Negative,3
samples/train_images/33.967663025541526_-101.79040450386609.png,Negative,3
samples/train_images/36.649593938329375_-118.30921372680324.png,Negative,3
samples/train_images/31.19200842095834_-98.73432527604116.png,Negative,3
samples/train_images/36.3979312869201_-97.23330204419884.png,Negative,3
samples/train_images/47.05446332165049_-68.45605034389072.png,Negative,3
samples/train_images/40.96443118425417_-81.90165781010037.png,Negative,3
samples/train_images/42.77275669512021_-96.6440996105438.png,Negative,3
samples/train_images/40.98520473997972_-92.35977618380502.png,Negative,3
samples/train_images/48.5362838117268_-121.04186986018532.png,Negative,3
samples/train_images/34.55550974187736_-85.98116599463984.png,Negative,3
samples/train_images/30.037721035255693_-82.35977799933717.png,Negative,3
samples/train_images/26.45627094027608_-81.94404044740583.png,Negative,3
samples/train_images/41.18899360745547_-72.85670696354919.png,Negative,3
samples/train_images/35.281190750910575_-119.50481292066983.png,Negative,3
samples/train_images/43.55831309736628_-70.35699196644899.png,Negative,3
samples/train_images/41.15829596520341_-76.25443217540735.png,Negative,3
samples/train_images/41.77656385733403_-87.66728496594696.png,Negative,3
samples/train_images/24.8761589251192_-80.72090135262758.png,Negative,3
samples/train_images/43.01979176894886_-77.65435358793368.png,Negative,3
samples/train_images/41.46988705634202_-88.33093243947262.png,Negative,3
samples/train_images/27.73714108527127_-80.67110518484935.png,Negative,3
samples/train_images/39.37915284982333_-113.44125205826602.png,Negative,3
samples/train_images/34.35050891674872_-87.96206972008358.png,Negative,3
samples/train_images/48.2252824561664_-88.36454625655713.png,Negative,3
samples/train_images/40.808280154784896_-108.32123418252876.png,Negative,3
samples/train_images/30.45937280779998_-91.17515840306083.png,Negative,3
samples/train_images/44.58141255308948_-110.56587380291468.png,Negative,3
samples/train_images/45.94786609832804_-116.0739165862919.png,Negative,3
samples/train_images/33.49313940759972_-112.12815462258509.png,Negative,3
samples/train_images/38.36416687858743_-92.58205876724304.png,Negative,3
samples/train_images/36.60912094772845_-78.9150936392993.png,Negative,3
samples/train_images/30.48360824828793_-94.45927834328344.png,Negative,3
samples/train_images/40.34427067409694_-104.29428799734626.png,Negative,3
samples/train_images/26.48942833753669_-81.05619141679469.png,Negative,3
samples/train_images/38.50348622187563_-101.16627852992916.png,Negative,3
samples/train_images/30.67550519986417_-96.07982104197004.png,Negative,3
samples/train_images/39.386770087311646_-85.19751593683225.png,Negative,3
samples/train_images/45.36342953917979_-93.0894842466866.png,Negative,3
samples/train_images/44.06279375914116_-108.49922507778348.png,Negative,3
samples/train_images/42.29292885845307_-89.00955056590928.png,Negative,3
samples/train_images/42.98355613892969_-73.67534410563577.png,Negative,3
samples/train_images/30.26719514039885_-85.6610197170504.png,Negative,3
samples/train_images/35.19472386388445_-118.86115231940649.png,Negative,3
samples/train_images/40.60409157268734_-78.93224075475737.png,Negative,3
samples/train_images/47.77965900103358_-103.97437275699812.png,Negative,3
samples/train_images/43.40069371530364_-74.5570086517648.png,Negative,3
samples/train_images/44.330479023983045_-93.35280056123344.png,Negative,3
samples/train_images/43.768358039921296_-69.57133315696655.png,Negative,3
samples/train_images/33.966741396136314_-102.75670702709184.png,Negative,3
samples/train_images/34.197852511260784_-86.15566837136528.png,Negative,3
samples/train_images/45.61997627022083_-96.49410582652916.png,Negative,3
samples/train_images/29.894269139424296_-89.71890939870707.png,Negative,3
samples/train_images/48.22201113111472_-122.68592327764898.png,Negative,3
samples/train_images/42.02663387357147_-102.38893353407632.png,Negative,3
samples/train_images/36.52471077436768_-121.95594974393988.png,Negative,3
samples/train_images/45.80423796043456_-108.46443736649476.png,Negative,3
samples/train_images/45.27231167948666_-97.8981277125126.png,Negative,3
samples/train_images/34.58169142628567_-98.98080982120266.png,Negative,3
samples/train_images/31.63353315323652_-104.64331726847826.png,Negative,3
samples/train_images/38.1535923256584_-75.22243032838992.png,Negative,3
samples/train_images/41.761422331325605_-87.86345391744773.png,Negative,3
samples/train_images/32.68087837996007_-103.30198331781864.png,Negative,3
samples/train_images/47.789882708006175_-91.40677143082756.png,Negative,3
samples/train_images/44.74659448289908_-110.21052985944485.png,Negative,3
samples/train_images/43.98293193488462_-98.61814085950884.png,Negative,3
samples/train_images/33.099684182260816_-117.25960560147968.png,Negative,3
samples/train_images/45.13403674512787_-115.7306835692585.png,Negative,3
samples/train_images/39.34097082116662_-97.14522575456064.png,Negative,3
samples/train_images/34.47359594058272_-82.99758448698609.png,Negative,3
samples/train_images/30.341770827774777_-104.66806688568217.png,Negative,3
samples/train_images/30.84874505643305_-90.81652692256569.png,Negative,3
samples/train_images/30.152034977436905_-91.81607935018818.png,Negative,3
samples/train_images/44.36150001417547_-74.26471184218526.png,Negative,3
samples/train_images/48.53489589213237_-96.01272246835356.png,Negative,3
samples/train_images/44.62081460433934_-123.0770419382666.png,Negative,3
samples/train_images/32.586031199702845_-80.1322429212095.png,Negative,3
samples/train_images/39.192551751062624_-83.25916471702266.png,Negative,3
samples/train_images/38.0161073392057_-75.3116946024501.png,Negative,3
samples/train_images/36.96251909954347_-111.38571146549111.png,Negative,3
samples/train_images/33.954157862142864_-81.18182315735771.png,Negative,3
samples/train_images/38.29321509841901_-77.60855807745979.png,Negative,3
samples/train_images/33.01786304701834_-101.6347364945964.png,Negative,3
samples/train_images/27.43931727551099_-82.07206238411607.png,Negative,3
samples/train_images/45.09770262915723_-94.50928014971856.png,Negative,3
samples/train_images/33.07092174984551_-117.20466866773572.png,Negative,3
samples/train_images/41.925822421894416_-88.1172981139014.png,Negative,3
samples/train_images/37.0244293612732_-88.46958469483214.png,Negative,3
samples/train_images/45.11922663710779_-115.04830486271048.png,Negative,3
samples/train_images/40.83822232604369_-108.1515297848209.png,Negative,3
samples/train_images/42.47753461554431_-88.10681785721417.png,Negative,3
samples/train_images/35.00355575120993_-83.80130757389226.png,Negative,3
samples/train_images/46.69215189799967_-113.49731416761747.png,Negative,3
samples/train_images/40.65983641371563_-96.79804023318856.png,Negative,3
samples/train_images/38.3971055893298_-78.94682217881592.png,Negative,3
samples/train_images/40.60129688202527_-73.41111866484076.png,Negative,3
samples/train_images/28.51659445131532_-96.07539150953404.png,Negative,3
samples/train_images/32.821234411599576_-79.69445842099157.png,Negative,3
samples/train_images/28.54896752056994_-81.83907803505062.png,Negative,3
samples/train_images/35.97050932521206_-75.57816158411029.png,Negative,3
samples/train_images/40.84064224238988_-75.80128896919345.png,Negative,3
samples/train_images/42.28146059025709_-87.99238271903434.png,Negative,3
samples/train_images/37.76047567544833_-107.1458706647718.png,Negative,3
samples/train_images/32.68560053243736_-115.58994771747778.png,Negative,3
samples/train_images/44.765609460032486_-85.92802288862845.png,Negative,3
samples/train_images/33.719353035850204_-116.95544542371265.png,Negative,3
samples/train_images/29.14234121639358_-90.10123021190446.png,Negative,3
samples/train_images/41.13677642989492_-108.39329916766226.png,Negative,3
samples/train_images/40.99660646023021_-104.79796890819544.png,Negative,3
samples/train_images/43.63780331013108_-92.63064832175846.png,Negative,3
samples/train_images/38.60191997109729_-120.73302568791962.png,Negative,3
samples/train_images/40.67667434898454_-75.17152758983275.png,Negative,3
samples/train_images/42.18120963670051_-72.55073437332726.png,Negative,3
samples/train_images/44.8433331426013_-68.12417853820557.png,Negative,3
samples/train_images/42.75616614186697_-83.23483423258043.png,Negative,3
samples/train_images/40.09779266169452_-117.16255693249776.png,Negative,3
samples/train_images/32.36661642195336_-93.68538481536136.png,Negative,3
samples/train_images/33.95918951889841_-119.90713926596024.png,Negative,3
samples/train_images/41.00904763924635_-110.20732932201176.png,Negative,3
samples/train_images/45.339038710369366_-93.76090239544672.png,Negative,3
samples/train_images/44.7115928329916_-93.4423700808515.png,Negative,3
samples/train_images/44.28549321949966_-88.2043791966922.png,Negative,3
samples/train_images/47.80001777289788_-123.69014176531024.png,Negative,3
samples/train_images/45.01685021337535_-99.69326663784392.png,Negative,3
samples/train_images/37.03768036693492_-118.56122674974291.png,Negative,3
samples/train_images/38.23537149248186_-113.25554199675337.png,Negative,3
samples/train_images/37.613970966856414_-99.89230847292852.png,Negative,3
samples/train_images/29.70896827293349_-93.71622666405604.png,Negative,3
samples/train_images/46.41722105826935_-105.86404197707216.png,Negative,3
samples/train_images/40.43560566292438_-88.64609093954974.png,Negative,3
samples/train_images/36.77617233327109_-76.23319440346572.png,Negative,3
samples/train_images/45.17948235856184_-94.8266797531516.png,Negative,3
samples/train_images/38.66246881174891_-75.1173310829359.png,Negative,3
samples/train_images/37.191840470897134_-100.2586703876747.png,Negative,3
samples/train_images/47.56023292815998_-122.98085799076136.png,Negative,3
